,cord1,cord2,cord3,cord4,cord5,cord6,cord7,cord8,center1,center2,angle,solution1,solution2
26,-98.48033808442283,29.406526081336356,-98.48464562753429,29.409313232266367,-98.48784533606951,29.40556108651402,-98.48353779295805,29.40277393558401,-98.48409171024616,29.40604358392519,5.644298345007286,-98.484499,29.405963
27,-98.50664378274044,29.407399705167904,-98.50440271204481,29.40315281794086,-98.49952719519995,29.40510493395542,-98.50176826589556,29.409351821182465,-98.50308548897019,29.406252319561663,2.001652822773835,-98.502425,29.405846
28,-98.49727303090772,29.401543487625847,-98.49357809945657,29.398154103380197,-98.48968701426877,29.4013726251665,-98.49338194571992,29.40476200941215,-98.49348002258824,29.401458056396173,2.330342973189548,-98.494934,29.401963
29,-98.47719550770798,29.426977840518497,-98.47543831596266,29.431394172779225,-98.48050835930938,29.432924799257624,-98.4822655510547,29.42850846699689,-98.47885193350868,29.42995131988806,4.378761335702979,-98.4792067,29.4301281
30,-98.50654333424227,29.436145118846905,-98.51177125769743,29.4371983064509,-98.51298033946239,29.432644450510672,-98.50775241600722,29.43159126290668,-98.50976183685233,29.434394784678787,6.055907447300495,-98.5100481,29.4349261
31,-98.48331123686347,29.432300816064373,-98.48335890413478,29.436974688552986,-98.4887246091396,29.43693316730876,-98.48867694186828,29.43225929482015,-98.48601792300153,29.434616991686568,4.721272438821748,-98.4861301,29.4342043
32,-98.50785564703274,29.40386508032335,-98.51066394044454,29.399882255014198,-98.50609157229657,29.39743605170901,-98.50328327888477,29.401418877018166,-98.50697360966466,29.400650566016182,1.0200097767161393,-98.507464,29.400605
33,-98.48407909259521,29.406576908263578,-98.48795437389381,29.40980986524701,-98.49166587725824,29.40643424720037,-98.48779059595964,29.403201290216934,-98.48787248492673,29.406505577731973,5.5193710568429655,-98.487388,29.40655
34,-98.48329088929007,29.437863603030724,-98.48505213186249,29.43344849527839,-98.47998349427743,29.431914340270318,-98.47822225170503,29.436329448022658,-98.48163719178376,29.434888971650523,1.2363695985029806,-98.481529,29.435036
35,-98.49481569503587,29.400502581595987,-98.49299771424934,29.404900204813377,-98.49804627921647,29.406483782437434,-98.499864260003,29.40208615922005,-98.49643098712616,29.40349318201671,4.366746183419464,-98.495003,29.403028
36,-98.51118862737981,29.408954679281198,-98.50769954466183,29.405403625338998,-98.50362285922455,29.40844283970346,-98.50711194194254,29.411993893645658,-98.50740574330217,29.408698759492328,2.278684118323352,-98.506176,29.4095106
37,-98.50271341299847,29.39088937672351,-98.49789837544698,29.39295224971831,-98.50026659751111,29.397146455609878,-98.50508163506261,29.395083582615076,-98.5014900052548,29.394017916166693,3.5986899748224546,-98.501362,29.394914
38,-98.48758841011546,29.390431176306826,-98.4832881625422,29.387635490559198,-98.48007865585485,29.391381281430842,-98.48437890342814,29.394176967178467,-98.48383353298516,29.390906228868833,2.5004291147130004,-98.4833855,29.3909007
39,-98.50324209755327,29.436008015740228,-98.50492047056665,29.440447548468168,-98.51001714854306,29.438985578150042,-98.5083387755297,29.434546045422103,-98.50662962304817,29.437496796945137,5.030511694734612,-98.5062077,29.4378559
40,-98.50500914127787,29.414323523352056,-98.50396897692254,29.409738124575217,-98.4987048416202,29.41064417430394,-98.49974500597553,29.415229573080776,-98.50185699144903,29.412483848827996,1.7658778710414527,-98.500363,29.411868
41,-98.50383559627198,29.413647442800418,-98.5072236169995,29.410022897652336,-98.5030625620951,29.40707171475,-98.4996745413676,29.410696259898085,-98.50344907918354,29.41035957877521,0.8874436423527168,-98.503933,29.410124
42,-98.48800403394691,29.434890902445908,-98.49140881708466,29.431278294923064,-98.48726146682789,29.428312510888542,-98.48385668369015,29.431925118411392,-98.4876327503874,29.431601706667227,0.8834085990045208,-98.487795,29.431046
43,-98.5094196581847,29.406240790743244,-98.50527216884309,29.409206427197187,-98.5086767825552,29.41281915587183,-98.5128242718968,29.40985351941789,-98.50904822036995,29.40952997330754,3.8289395305260507,-98.510169,29.409419
44,-98.50555742332786,29.43796715171241,-98.50024765979208,29.437292724501,-98.49947340301198,29.441917868389574,-98.50478316654775,29.442592295600985,-98.5025154131699,29.439942510050994,2.996795597086379,-98.503254,29.440091
45,-98.50607370035623,29.405506255383767,-98.50379732307421,29.40973887081432,-98.50865645559323,29.411721741125408,-98.51093283287524,29.407489125694855,-98.50736507797474,29.408613998254587,4.274278718963131,-98.506176,29.4095106
46,-98.51408352875524,29.432237366301997,-98.50885890435887,29.431171829524533,-98.50763564548016,29.43572281177339,-98.51286026987653,29.436788348550852,-98.51085958711771,29.433980089037693,2.9116021335528615,-98.5101777,29.4338625
47,-98.50118831479847,29.429240827311624,-98.50240883884337,29.424689287964277,-98.4971835748861,29.423626133402102,-98.49596305084118,29.42817767274945,-98.49918594484228,29.426433480356863,1.3413292255077733,-98.5000723,29.4265743
48,-98.51045372139184,29.43713910657171,-98.50584297465906,29.434748186307782,-98.5030981473542,29.438764441820705,-98.50770889408696,29.44115536208463,-98.50677593437302,29.437951774196208,2.6046282319094654,-98.5062077,29.4378559
49,-98.50567423215588,29.42642414784544,-98.50118351826363,29.42898254914653,-98.50412061736057,29.432894248372712,-98.50861133125282,29.430335847071632,-98.50489742475823,29.42965919810908,3.7208015468315145,-98.5046297,29.4300775
50,-98.49896105154961,29.426525355804838,-98.49385922479368,29.427973635898383,-98.49552188113812,29.43241765354283,-98.50062370789406,29.430969373449287,-98.49724146634388,29.42947150467383,3.4566332187612954,-98.497515,29.4295681
51,-98.49476109080035,29.424185157531284,-98.49228851857103,29.42833342085226,-98.49705081307454,29.430487189519823,-98.49952338530387,29.42633892619885,-98.49590595193744,29.427336173525553,4.233501449591473,-98.496204,29.427417
52,-98.48644593008443,29.424851803624353,-98.48146208156919,29.423119652530417,-98.47947353527991,29.427460903576062,-98.48445738379515,29.429193054669998,-98.48295973268218,29.42615635360021,2.761950246863375,-98.4831438,29.4258148
53,-98.50767169155598,29.39669005723553,-98.50240081827562,29.395814234008256,-98.5013953545867,29.400405501995216,-98.50666622786707,29.40128132522249,-98.50453352307133,29.398547779615374,2.953098771924976,-98.5045988,29.398784
54,-98.49848643468864,29.404157153382204,-98.50172411626335,29.400429805428164,-98.49744504155166,29.397609577550305,-98.49420735997695,29.401336925504346,-98.49796573812016,29.400883365466257,0.923064719913966,-98.497144,29.400547
55,-98.48443759865019,29.407754231962947,-98.48683702233556,29.411934960649,-98.49163658776854,29.409844909045052,-98.48923716408316,29.405664180359004,-98.48803709320936,29.408799570504,5.17597674365797,-98.488892,29.408654
56,-98.47999614491178,29.441522505216557,-98.48535406706318,29.441777553868093,-98.48564686833865,29.437110460742932,-98.48028894618724,29.4368554120914,-98.48282150662521,29.439316482979745,6.228591322608358,-98.4835045,29.4396235
57,-98.48658161828158,29.41171819230978,-98.48237810016145,29.408813027641454,-98.47904290934514,29.412474560968278,-98.48324642746526,29.415379725636605,-98.48281226381336,29.41209637663903,2.4708716261579133,-98.4829138,29.4120264
58,-98.48565165266093,29.417898045859154,-98.48495355974937,29.422532378861902,-98.49027387258363,29.42314046246898,-98.49097196549518,29.41850612946623,-98.48796276262229,29.420519254164066,4.581921560397568,-98.4879821,29.4207425
59,-98.4855137462461,29.42736072405249,-98.48750702168023,29.423021118901367,-98.4825250626869,29.421284848419592,-98.48053178725279,29.425624453570716,-98.48401940446651,29.42432278623604,1.190204846051485,-98.4831172,29.4236782
60,-98.49531482052923,29.399675381043508,-98.49707040318961,29.404092198831652,-98.50214100393212,29.402562973969225,-98.50038542127176,29.39814615618108,-98.49872791223069,29.401119177506366,5.0456992714722775,-98.497077,29.401014
61,-98.49341466577414,29.429006226246752,-98.48911853689044,29.43180671246228,-98.492333554617,29.435548915691687,-98.4966296835007,29.43274842947616,-98.49287411019557,29.43227757096922,3.784038369556847,-98.492858,29.432807
62,-98.48003963958433,29.417608979133615,-98.48358883739927,29.414103419168413,-98.479564380015,29.411011840706866,-98.47601518220006,29.414517400672068,-98.47980200979967,29.41431040992024,0.8480676677724718,-98.4798419,29.4139671
63,-98.48442978501235,29.39226668446543,-98.48895970307257,29.3947720960384,-98.49183596883483,29.39082624747268,-98.48730605077462,29.388320835899712,-98.4881328769236,29.391546465969057,5.717463808793233,-98.48869,29.391946
64,-98.49688228379627,29.400887508071914,-98.50216680328813,29.400076474925957,-98.5012357199903,29.395473320215363,-98.49595120049842,29.396284353361317,-98.49905900189329,29.39818041414364,0.17440077085436928,-98.498754,29.397969
65,-98.50127998653616,29.437331371884646,-98.49592134326389,29.4370880896994,-98.49564205014194,29.441755810966985,-98.50100069341421,29.441999093152234,-98.49846101833904,29.439543591425817,3.089519653273895,-98.4985605,29.4395746
66,-98.50027506514131,29.424005522302377,-98.50516408275332,29.425931848228593,-98.50737554587911,29.42167320096925,-98.50248652826708,29.41974687504303,-98.5038253055102,29.422839361635813,5.858393100129044,-98.5042311,29.422758
67,-98.50842627564559,29.428037000302588,-98.51318931199827,29.425884476700844,-98.51071816913098,29.42173556718177,-98.50595513277831,29.423888090783507,-98.50957222238829,29.424886283742175,0.47858741270728744,-98.5101439,29.4244361
68,-98.49912362142874,29.40004280458899,-98.5041282033803,29.401728987838936,-98.5060639776072,29.39736967664322,-98.50105939565564,29.395683493393268,-98.50259379951797,29.3987062406161,5.914109439720444,-98.501609,29.399512
69,-98.497839326293,29.394208307893507,-98.49884829728961,29.398798992042725,-98.50411850031183,29.397920113725963,-98.50310952931522,29.393329429576745,-98.50097891330242,29.396064210809737,4.901548317352744,-98.501112,29.395546
70,-98.48976548242997,29.412992826617586,-98.48536735858725,29.415670490548408,-98.4884413737192,29.419501537915266,-98.49283949756193,29.416823873984445,-98.48910342807459,29.416247182266424,3.7516053960061537,-98.4889221,29.4160785
71,-98.51142238856376,29.408653725559326,-98.50614101656778,29.40782728263158,-98.50519224251276,29.41242769567181,-98.51047361450875,29.413254138599555,-98.50830731553827,29.410540710615567,2.963843231905525,-98.508397,29.4112993
72,-98.50072363164908,29.43249024544423,-98.5006332946851,29.43716363993337,-98.50599845093636,29.437242329210967,-98.50608878790032,29.43256893472183,-98.50336104129272,29.4348662873276,4.69555285780124,-98.503092,29.435455
73,-98.47967477747414,29.403451953910608,-98.48448458963173,29.40137985222127,-98.48210577283002,29.397190197982248,-98.47729596067244,29.399262299671584,-98.48089027515209,29.40032107594643,0.4592988586304207,-98.481262,29.399854
74,-98.48558992796026,29.399560178538614,-98.48396697450501,29.39510503872897,-98.47885237926693,29.396518735064866,-98.48047533272216,29.400973874874502,-98.4822211536136,29.39803945680174,1.8780645643644784,-98.482085,29.39797
75,-98.47668298201405,29.39444083859819,-98.47890596234926,29.39869493370264,-98.48378975399068,29.39675857554987,-98.48156677365546,29.392504480445417,-98.48023636800237,29.39559970707403,5.139538176871153,-98.480082,29.396235
76,-98.51402680506631,29.422506397559605,-98.50948577188157,29.420016299947697,-98.50662708687226,29.423971830498292,-98.511168120057,29.426461928110204,-98.51032694596928,29.423239114028952,2.579747425829204,-98.509959,29.422272
77,-98.51071592977611,29.428895186792566,-98.50536869000881,29.42850554822948,-98.50492137665289,29.433163336314365,-98.51026861642019,29.43355297487745,-98.5078186532145,29.431029261553466,3.058133836619305,-98.5081663,29.4314827
78,-98.50103387294016,29.392368555964687,-98.50181481727199,29.3969928466772,-98.50712360134351,29.396312594180195,-98.50634265701167,29.39168830346768,-98.50407873714182,29.39434057507244,4.858445634922897,-98.504194,29.394252
79,-98.48285425465384,29.4013556976539,-98.4775924774462,29.402272081406146,-98.47864450548028,29.406855426131578,-98.48390628268793,29.405939042379334,-98.48074938006705,29.404105561892738,3.3389283822064955,-98.481552,29.403483
80,-98.49903086782578,29.41155564719616,-98.49527559942466,29.40821695742792,-98.49144271257491,29.411488036559494,-98.49519798097606,29.414826726327732,-98.49523679020035,29.411521841877825,2.3459659512228224,-98.4956402,29.4118176
81,-98.48950746850153,29.41204123855966,-98.49244796735472,29.41595099931192,-98.4969364558377,29.413389636605547,-98.4939959569845,29.409479875853286,-98.49322196216963,29.412715437582605,5.2923551248706815,-98.492902,29.413352
82,-98.51058179951117,29.432452180586875,-98.51322673270509,29.428385385197654,-98.5085579651196,29.42608147909806,-98.5059130319257,29.43014827448728,-98.50956988231539,29.42926682984247,1.0553611035309858,-98.509533,29.42941
83,-98.5109972025939,29.414170816560095,-98.50806868128267,29.410254240665775,-98.50357236887169,29.412805170166475,-98.50650089018292,29.416721746060798,-98.5072847857328,29.413487993363287,2.148096294252657,-98.506757,29.413355
84,-98.50320168071376,29.400876378309693,-98.50715035791191,29.404041232162644,-98.51078367743436,29.400601681589823,-98.5068350002362,29.397436827736872,-98.50699267907405,29.400739029949758,5.539356142333809,-98.507464,29.400605
85,-98.4936883907786,29.410446113120308,-98.48833989154336,29.410822407021602,-98.48877188494377,29.415481292183674,-98.49412038417901,29.415104998282384,-98.49123013786118,29.412963702651993,3.2221867886478623,-98.491588,29.412956
86,-98.48467763348475,29.417828335597292,-98.47997733472343,29.415573599600858,-98.47738884985354,29.419667860662386,-98.48208914861486,29.421922596658817,-98.48103324166915,29.41874809812984,2.638207220327429,-98.4809617,29.4190343
87,-98.4978573318379,29.419272778522842,-98.49594835903355,29.4149045088978,-98.49093349261462,29.416567346393297,-98.49284246541899,29.420935616018348,-98.49439541222627,29.41792006245807,1.9345223271501937,-98.4943855,29.4186271
88,-98.50073365370642,29.41270470428472,-98.49997381890314,29.408077745984624,-98.49466197238436,29.40873961073115,-98.49542180718764,29.413366569031247,-98.49769781304539,29.410722157507934,1.7128777934976815,-98.498241,29.41102
89,-98.50530794924497,29.410394774365326,-98.50817431436731,29.406443463149582,-98.5036381250687,29.403946675667665,-98.50077175994636,29.40789798688341,-98.50447303715683,29.407170725016496,1.0072589269611087,-98.503446,29.4078748
90,-98.50610988106101,29.420369087043813,-98.50129537515389,29.42243290133305,-98.50366467784406,29.426626644128344,-98.50847918375118,29.424562829839104,-98.50488727945253,29.42349786558608,3.5989144145441996,-98.5042311,29.422758
91,-98.49628137870299,29.43296849233695,-98.49666106869395,29.43763083326045,-98.50201353521679,29.437300098976447,-98.50163384522584,29.43263775805295,-98.4991474569599,29.435134295656702,4.783207737381514,-98.4997561,29.4349771
92,-98.5097653048995,29.406265706392126,-98.50554544137597,29.403378577368972,-98.50223095586384,29.40705434858835,-98.50645081938737,29.409941477611504,-98.50599813038167,29.40666002749024,2.475787766339242,-98.5055586,29.4064861
93,-98.50644167777801,29.39010260142033,-98.50116814866607,29.390966209028814,-98.50215958856485,29.395559790415064,-98.50743311767678,29.39469618280658,-98.50430063317144,29.392831195917697,3.3274265870954713,-98.504029,29.392431
94,-98.47888248801054,29.40604986038957,-98.48300720330609,29.409039499523516,-98.48643937260525,29.405446608500636,-98.4823146573097,29.40245696936669,-98.48266093030789,29.405748234445102,5.5891762437183745,-98.481961,29.406328
95,-98.51106992829322,29.423466121911375,-98.50638477437859,29.421187595098683,-98.50376897714573,29.425268664029414,-98.50845413106038,29.427547190842105,-98.50741945271947,29.424367392970396,2.632387088510255,-98.507639,29.4254958
96,-98.51106622503399,29.401462295212145,-98.50682504224417,29.39859896712809,-98.50353788071624,29.402293308792935,-98.50777906350606,29.40515663687699,-98.50730205287512,29.40187780200254,2.482246515813769,-98.507459,29.401506
97,-98.51016812709103,29.419501864942884,-98.50634677082965,29.41622056571737,-98.50257976954335,29.419549211605144,-98.50640112580473,29.422830510830654,-98.5063739483172,29.419525538274012,2.3633573110212542,-98.505943,29.419701
98,-98.48268712749302,29.41872426641835,-98.48716467187414,29.416148410902817,-98.48420753496785,29.412248183163744,-98.47972999058673,29.414824038679278,-98.48344733123044,29.415486224791046,0.5836774924700314,-98.483524,29.4161963
99,-98.50888787933359,29.442357186999036,-98.51181754738361,29.438441261874814,-98.50732198207055,29.435889333491218,-98.50439231402052,29.43980525861544,-98.50810493070206,29.439123260245125,0.993241298307429,-98.5074945,29.4379822
